경기번호,팀명,경기날짜,결과,No.,이름,출전세트_1set,출전세트_2set,출전세트_3set,출전세트_4set,출전세트_5set,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실
17,흥국생명,2017-11-09,0,3,신연경 (L),O,O,O,,,4,22,4,2,1,18.18,17.05,17,3,1,1,17.65,21.25,1,1,0,0,100.0,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,1,0,0.0,40.0,12,0,3,0.0,16.44,13,12,1,0,4.0,14.77,4,0,0,0.0,2.88,17,7,0,2.33,22.97,5,0,3,1,0,0.0,10.0,1,0,4
17,흥국생명,2017-11-09,0,7,김나희 (C),O,O,O,,,3,6,2,0,1,33.33,4.65,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,20.0,0,0,0,0,0.0,0.0,4,0,0,1,0.0,33.33,1,1,0,0,100.0,10.0,10,1,1,0.33,13.7,2,0,2,0,0.0,2.27,4,1,0,0.33,2.88,0,0,0,0.0,0.0,9,0,4,5,0,0.0,18.0,0,0,2
17,흥국생명,2017-11-09,0,19,김채연 (C),,3,7,,,1,1,0,0,1,0.0,0.78,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,1,0.0,8.33,0,0,0,0,0.0,0.0,1,0,0,0.0,1.37,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,1,1,0,0,0.5,6.0,0,0,1
17,흥국생명,2017-11-09,0,14,조송화 (S),O,O,O,,,1,1,0,0,0,0.0,0.78,1,0,0,0,0.0,1.25,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,0,1,0.0,12.33,11,10,1,0,3.33,12.5,104,39,2,13.0,74.82,0,0,0,0.0,0.0,9,1,4,2,0,0.33,18.0,0,0,3
17,흥국생명,2017-11-09,0,12,공윤희 (R),9,1,1,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,1,0.0,4.11,2,2,0,0,0.67,2.27,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1
17,흥국생명,2017-11-09,0,5,김해란 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,35,30,5,0,10.0,39.77,11,1,0,0.33,7.91,20,8,1,2.33,27.03,0,0,0,0,0,0.0,0.0,0,0,0
17,흥국생명,2017-11-09,0,4,임해정 (C),,14,14,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0.5,0.72,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
18,KGC인삼공사,2017-11-11,0,2,알레나 (R),O,O,O,,,20,52,17,4,3,32.69,43.7,25,7,1,1,28.0,43.1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,25,10,3,1,40.0,100.0,0,0,0,0,0.0,0.0,2,0,0,1,0.0,11.11,11,0,2,0.0,18.97,15,12,3,0,4.0,16.85,2,1,0,0.33,1.59,0,0,0,0.0,0.0,8,3,2,3,0,1.0,16.33,1,0,5
18,KGC인삼공사,2017-11-11,0,12,한송이 (L),O,O,O,,,9,29,8,1,2,27.59,24.37,20,5,0,2,25.0,34.48,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,3,1,0,33.33,50.0,10,0,0,0.0,17.24,10,6,4,0,2.0,11.24,3,1,0,0.33,2.38,41,11,4,2.33,60.29,9,1,3,1,0,0.33,18.37,2,0,2
18,KGC인삼공사,2017-11-11,0,4,한수지 (C),O,O,O,,,6,14,2,1,2,14.29,11.76,3,0,0,1,0.0,5.17,6,1,1,0,16.67,66.67,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,3,1,0,0,33.33,37.5,1,0,0,1,0.0,5.56,12,2,1,0.67,20.69,3,3,0,0,1.0,3.37,10,1,0,0.33,7.94,2,0,0,0.0,2.94,8,2,4,2,0,0.67,16.33,3,0,3
18,KGC인삼공사,2017-11-11,0,14,유희옥 (C),O,O,O,,,6,10,4,0,0,40.0,8.4,2,1,0,0,50.0,3.45,3,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,3,0,0,60.0,62.5,0,0,0,0,0.0,0.0,4,0,0,0.0,6.9,3,3,0,0,1.0,3.37,3,0,0,0.0,2.38,0,0,0,0.0,0.0,10,2,4,3,0,0.67,20.41,1,0,0
18,KGC인삼공사,2017-11-11,0,10,최수빈 (L),O,O,O,,,0,12,0,3,3,0.0,10.08,6,0,2,1,0.0,10.34,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,0,1,2,0.0,33.33,6,0,0,0.0,10.34,27,19,8,0,6.33,30.34,8,2,0,0.67,6.35,10,6,0,2.0,14.71,4,0,0,3,0,0.0,8.16,0,0,3
18,KGC인삼공사,2017-11-11,0,13,이재은 (S),O,O,O,,,0,2,0,0,0,0.0,1.68,2,0,0,0,0.0,3.45,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,0,1,0.0,18.97,13,12,1,0,4.0,14.61,89,22,0,7.33,70.63,0,0,0,0.0,0.0,8,0,5,2,0,0.0,16.33,1,0,1
18,KGC인삼공사,2017-11-11,0,3,김혜원 (S),,2,14,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,5.17,0,0,0,0,0.0,0.0,5,3,0,1.5,3.97,0,0,0,0.0,0.0,1,0,1,0,0,0.0,2.04,0,0,0
18,KGC인삼공사,2017-11-11,0,8,박상미 (L),,12,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,0,2,0.0,4.41,0,0,0,0,0,0.0,0.0,0,0,0
18,KGC인삼공사,2017-11-11,0,5,시은미 (S),14,,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,1.72,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
18,KGC인삼공사,2017-11-11,0,9,오지영 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,18,15,2,1,5.0,20.22,6,1,0,0.33,4.76,11,4,1,1.0,16.18,0,0,0,0,0,0.0,0.0,0,0,1
18,KGC인삼공사,2017-11-11,0,17,우수민 (L),,10,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,0.0,1.47,1,0,0,1,0,0.0,2.04,0,0,0
18,KGC인삼공사,2017-11-11,0,1,지민경 (L),10,,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
18,IBK기업은행,2017-11-11,1,19,메디 (L),O,O,O,,,23,41,16,2,3,39.02,35.96,27,9,1,2,33.33,43.55,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,1,1,0,20.0,62.5,0,0,0,0,0.0,0.0,9,6,0,1,66.67,36.0,18,3,1,1.0,24.66,13,12,1,0,4.0,17.81,6,1,1,0.33,5.17,12,6,0,2.0,22.22,15,4,3,2,0,1.33,22.06,0,0,5
18,IBK기업은행,2017-11-11,1,7,고예림 (L),O,O,O,,,14,31,12,4,3,38.71,27.19,19,8,3,2,42.11,30.65,2,0,0,0,0.0,22.22,0,0,0,0,0.0,0.0,1,0,0,0,0.0,12.5,0,0,0,0,0.0,0.0,9,4,1,1,44.44,36.0,14,2,1,0.67,19.18,8,8,0,0,2.67,10.96,3,0,0,0.0,2.59,16,7,0,2.33,29.63,7,0,3,2,0,0.0,10.29,0,0,4
18,IBK기업은행,2017-11-11,1,4,김희진 (R),O,O,O,,,13,26,9,2,2,34.62,22.81,9,3,1,0,33.33,14.52,7,1,1,1,14.29,77.78,1,1,0,0,100.0,20.0,2,0,0,1,0.0,25.0,2,0,0,0,0.0,40.0,5,4,0,0,80.0,20.0,10,1,1,0.33,13.7,10,8,2,0,2.67,13.7,4,0,0,0.0,3.45,0,0,0,0.0,0.0,20,3,10,4,0,1.0,29.41,0,0,3
18,IBK기업은행,2017-11-11,1,11,김수지 (C),O,O,O,,,8,8,4,0,0,50.0,7.02,2,0,0,0,0.0,3.23,0,0,0,0,0.0,0.0,3,2,0,0,66.67,60.0,0,0,0,0,0.0,0.0,3,2,0,0,66.67,60.0,0,0,0,0,0.0,0.0,8,2,0,0.67,10.96,0,0,0,0,0.0,0.0,2,2,0,0.67,1.72,0,0,0,0.0,0.0,9,2,3,3,0,0.67,13.24,2,0,0
18,IBK기업은행,2017-11-11,1,17,김미연 (L),O,O,O,,,2,7,2,0,0,28.57,6.14,4,2,0,0,50.0,6.45,0,0,0,0,0.0,0.0,1,0,0,0,0.0,20.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0,0.0,8.0,10,0,2,0.0,13.7,4,4,0,0,1.33,5.48,5,3,0,1.0,4.31,2,1,0,0.33,3.7,12,0,6,3,0,0.0,17.65,1,0,2
18,IBK기업은행,2017-11-11,1,20,김현지 (C),,17,17,,,0,1,0,0,0,0.0,0.88,1,0,0,0,0.0,1.61,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,0,1,1,0,0.0,4.41,1,0,0
18,IBK기업은행,2017-11-11,1,15,고민지 (L),,,4,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,0,2.0,2.74,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
18,IBK기업은행,2017-11-11,1,10,김혜선 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,14,14,0,0,4.67,19.18,1,1,0,0.33,0.86,1,0,0,0.0,1.85,0,0,0,0,0,0.0,0.0,0,0,0
18,IBK기업은행,2017-11-11,1,5,노란 (L),11,,11,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,4.11,1,1,0,0,0.5,1.37,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
18,IBK기업은행,2017-11-11,1,6,이고은 (S),O,O,O,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,0,0,0.0,13.7,17,15,2,0,5.0,23.29,86,33,1,11.0,74.14,0,0,0,0.0,0.0,2,0,1,0,0,0.0,2.94,2,0,1
18,IBK기업은행,2017-11-11,1,12,채선아 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,4,4,0,0,1.33,5.48,9,1,0,0.33,7.76,23,10,2,2.67,42.59,0,0,0,0,0,0.0,0.0,0,0,0
19,GS칼텍스,2017-11-12,0,19,듀크 (R),O,O,O,,,18,42,18,1,5,42.86,36.21,10,4,0,1,40.0,25.64,3,2,0,0,66.67,37.5,0,0,0,0,0.0,0.0,21,7,1,3,33.33,87.5,0,0,0,0,0.0,0.0,8,5,0,1,62.5,22.86,13,0,0,0.0,18.84,13,11,2,0,3.67,18.31,2,1,0,0.33,1.67,0,0,0,0.0,0.0,4,0,1,1,1,0.0,6.78,1,0,6
19,GS칼텍스,2017-11-12,0,9,표승주 (R),O,O,O,,,14,27,12,0,3,44.44,23.28,9,4,0,1,44.44,23.08,1,0,0,0,0.0,12.5,0,0,0,0,0.0,0.0,1,0,0,0,0.0,4.17,0,0,0,0,0.0,0.0,16,8,0,2,50.0,45.71,11,1,2,0.33,15.94,8,7,1,0,2.33,11.27,3,1,0,0.33,2.5,18,9,1,2.67,24.66,10,1,2,5,0,0.33,16.95,1,0,5
19,GS칼텍스,2017-11-12,0,10,강소휘 (L),O,O,O,,,11,35,11,1,4,31.43,30.17,18,7,1,1,38.89,46.15,4,2,0,0,50.0,50.0,0,0,0,0,0.0,0.0,2,0,0,1,0.0,8.33,0,0,0,0,0.0,0.0,11,2,0,2,18.18,31.43,5,0,1,0.0,7.25,7,7,0,0,2.33,9.86,2,0,0,0.0,1.67,27,13,1,4.0,36.99,9,0,1,1,1,0.0,15.25,1,0,6
19,GS칼텍스,2017-11-12,0,18,김유리 (C),O,O,O,,,5,7,2,0,0,28.57,6.03,1,0,0,0,0.0,2.56,0,0,0,0,0.0,0.0,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,5,2,0,0,40.0,55.56,0,0,0,0,0.0,0.0,10,0,0,0.0,14.49,5,3,2,0,1.0,7.04,2,2,0,0.67,1.67,0,0,0,0.0,0.0,16,3,3,7,0,1.0,27.12,1,0,0
19,GS칼텍스,2017-11-12,0,15,문명화 (C),O,O,O,,,5,5,2,0,0,40.0,4.31,1,0,0,0,0.0,2.56,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,2,0,0,50.0,44.44,0,0,0,0,0.0,0.0,9,0,0,0.0,13.04,4,1,3,0,0.33,5.63,1,0,0,0.0,0.83,0,0,0,0.0,0.0,15,3,3,8,0,1.0,25.42,0,0,0
19,GS칼텍스,2017-11-12,0,6,이나연 (S),O,O,O,,,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,0,1,0.0,13.04,6,5,1,0,1.67,8.45,80,31,1,10.33,66.67,0,0,0,0.0,0.0,4,1,1,1,0,0.33,6.78,1,0,2
19,GS칼텍스,2017-11-12,0,3,김채원 (L),,10,9,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,4.35,1,1,0,0,0.5,1.41,0,0,0,0.0,0.0,3,0,1,0.0,4.11,0,0,0,0,0,0.0,0.0,0,0,0
19,GS칼텍스,2017-11-12,0,4,김현정 (C),6,,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
19,GS칼텍스,2017-11-12,0,5,나현정 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,24,21,3,0,7.0,33.8,10,3,0,1.0,8.33,21,12,3,3.0,28.77,0,0,0,0,0,0.0,0.0,0,0,0
19,GS칼텍스,2017-11-12,0,7,안혜진 (S),9,6,6,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,1,0.0,2.9,1,1,0,0,0.33,1.41,20,6,0,2.0,16.67,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1
19,GS칼텍스,2017-11-12,0,11,정다운 (C),,15,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,1,0.0,2.9,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,0,1,0,0.0,1.69,0,0,1
19,GS칼텍스,2017-11-12,0,16,한다혜 (L),10,,10,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,0,0.0,7.25,2,1,1,0,0.5,2.82,0,0,0,0.0,0.0,4,2,1,0.5,5.48,0,0,0,0,0,0.0,0.0,0,0,0
19,흥국생명,2017-11-12,1,17,이재영 (L),O,O,O,,,25,52,22,3,3,42.31,42.28,36,14,3,1,38.89,52.17,2,0,0,0,0.0,66.67,0,0,0,0,0.0,0.0,6,3,0,1,50.0,50.0,0,0,0,0,0.0,0.0,8,5,0,1,62.5,44.44,15,3,2,1.0,19.74,9,9,0,0,3.0,10.98,3,1,0,0.33,2.31,18,8,0,2.67,28.57,7,0,4,2,0,0.0,16.28,0,0,5
19,흥국생명,2017-11-12,1,16,이한비 (L),9,O,O,,,11,25,10,3,4,40.0,20.33,17,8,2,2,47.06,24.64,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,1,0,0.0,16.67,0,0,0,0,0.0,0.0,6,2,0,2,33.33,33.33,7,1,0,0.33,9.21,12,11,1,0,3.67,14.63,1,0,0,0.0,0.77,0,0,0,0.0,0.0,1,0,0,0,0,0.0,2.33,0,0,4
19,흥국생명,2017-11-12,1,1,정시영 (R),O,O,O,,,7,16,6,1,1,37.5,13.01,2,0,0,0,0.0,2.9,1,0,0,1,0.0,33.33,6,3,0,0,50.0,66.67,0,0,0,0,0.0,0.0,7,3,1,0,42.86,58.33,0,0,0,0,0.0,0.0,7,0,0,0.0,9.21,4,4,0,0,1.33,4.88,2,0,0,0.0,1.54,0,0,0,0.0,0.0,12,1,2,7,0,0.33,27.91,1,0,1
19,흥국생명,2017-11-12,1,9,심슨 (L),O,,,,,6,14,5,0,2,35.71,11.38,7,3,0,0,42.86,10.14,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,2,0.0,33.33,0,0,0,0,0.0,0.0,3,2,0,0,66.67,16.67,2,0,0,0.0,2.63,5,4,1,0,4.0,6.1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,1.0,2.33,0,0,2
19,흥국생명,2017-11-12,1,7,김나희 (C),O,O,O,,,4,11,4,0,0,36.36,8.94,3,0,0,0,0.0,4.35,0,0,0,0,0.0,0.0,3,3,0,0,100.0,33.33,0,0,0,0,0.0,0.0,5,1,0,0,20.0,41.67,0,0,0,0,0.0,0.0,7,0,0,0.0,9.21,2,1,1,0,0.33,2.44,3,1,0,0.33,2.31,0,0,0,0.0,0.0,4,0,2,0,0,0.0,9.3,0,0,0
19,흥국생명,2017-11-12,1,14,조송화 (S),O,O,O,,,2,2,0,0,0,0.0,1.63,2,0,0,0,0.0,2.9,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,16,2,0,0.67,21.05,14,11,3,0,3.67,17.07,106,42,1,14.0,81.54,0,0,0,0.0,0.0,13,0,7,4,0,0.0,30.23,1,0,1
19,흥국생명,2017-11-12,1,11,도수빈 (L),,1,16,,,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,1,0,0.5,3.95,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
19,흥국생명,2017-11-12,1,3,신연경 (L),O,O,O,,,0,3,0,1,0,0.0,2.44,2,0,0,0,0.0,2.9,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,1,0,0.0,5.56,15,0,1,0.0,19.74,17,16,1,0,5.33,20.73,5,0,0,0.0,3.85,7,4,0,1.33,11.11,5,0,2,3,0,0.0,11.63,0,0,1
19,흥국생명,2017-11-12,1,12,공윤희 (R),1,16,7,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,3.95,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
19,흥국생명,2017-11-12,1,19,김채연 (C),7,,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,1.32,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
19,흥국생명,2017-11-12,1,5,김해란 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,19,15,4,0,5.0,23.17,10,3,0,1.0,7.69,38,16,1,5.0,60.32,0,0,0,0,0,0.0,0.0,0,0,0
19,흥국생명,2017-11-12,1,4,임해정 (C),3,,3,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
20,현대건설,2017-11-14,1,14,양효진 (C),O,O,O,O,,22,20,11,2,0,55.0,18.87,1,1,0,0,100.0,2.56,13,5,1,0,38.46,72.22,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,5,1,0,83.33,54.55,0,0,0,0,0.0,0.0,16,4,1,1.0,16.84,3,2,1,0,0.5,4.17,3,1,0,0.25,2.78,0,0,0,0.0,0.0,18,7,5,4,0,1.75,30.51,4,0,1
20,현대건설,2017-11-14,1,17,엘리자베스 (L),O,O,O,O,,17,27,13,2,2,48.15,25.47,13,4,1,1,30.77,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,7,1,1,70.0,66.67,0,0,0,0,0.0,0.0,4,2,0,0,50.0,17.39,28,3,0,0.75,29.47,9,7,2,0,1.75,12.5,2,0,0,0.0,1.85,35,20,0,5.0,51.47,6,1,0,2,1,0.25,10.17,2,0,3
20,현대건설,2017-11-14,1,4,황연주 (R),O,O,O,O,,15,26,13,0,2,50.0,24.53,8,5,0,2,62.5,20.51,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,2,0,0,40.0,33.33,0,0,0,0,0.0,0.0,13,6,0,0,46.15,56.52,13,0,2,0.0,13.68,9,7,2,0,1.75,12.5,3,1,1,0.25,2.78,1,0,0,0.0,1.47,11,2,4,4,0,0.5,18.64,2,0,5
